text,label
"I'm at Gonaives my native town, I lost everything after the earthquake",1
"After each natural catastrophe in Haiti, we all, nationally and internationally, knew that the help never got to the real victims. Government and..",1
I have a night school where i recieve young and old people who don't have the means to pay for other school. That's why I made the school. Now i need aid of any kind.,0
"My house was destroyed and my father and my child died. I hear there are foreigners giving aid in the country, but i cannot find even a little water. My friends are supporting me.",1
"I'm living a very,very difficult time. Please add to my calling card tomorrow.",1
why didn't you call me to give me food I am hungry,1
What can you do if you are a professional and you would like to apply for a position that is in your domain?,0
Who can foresee/predict earthquakes,1
"The Education Minister is probably (shell-shocked) stunned, he did not drink any tea to reduce his state of shock.. or he does not know what to say, and all the schools that have collapsed.. flat, have they been cleaned? Please notify everyone.",1
"I can't do it (take it) anymore, please help me",1
REMIND THE GOUVERNEMENT THAT THERE ARE 2 DEAD BODIES IN LAMANTEN 54 RUELLE RAYMOND ''REMON'',1
Ideological message about help from other countries..,1
"HALLO I AM LISTENING TO THE RADIO IN PETION VILLE ,THE AMERICAN SOLDIERS ARE TOO MEAN THEY SAVALGLY BEAT UP THE PEOPLE ALL DAY LONG",1
People in Jacquet Toto got water but no food.,1
Aren't we victims too make them come see us too.,1
tell me what happening here in the country,0
"I am pregnant and it seems the baby is not growing, what can I take to abort the pregnancy.",1
Where is the organization that are giving the documents to get phone cards for the cmaps,0
"my kids died, my house is destroyed. i'm beating..",1
"I left Port-au-Prince, I came to Les Cayes. I never found (got) anything. Hunger is killing me. I feel like I can't take it any more",1
"Someone who supposedly say where food is beeing distributed, I should go fight to get it, on top of that I won't get any. What can the law says about this case?",1
"It seems province people don't need any food, nobody send to them.",1
"The Nazon, Comcel and Delmas 30 areas have not yet had any distributions. Please send help to these areas as soon as possible. Thank you for all the messages.",1
The residents of Martissan 2A still haven't received anything. Please do something for us.,1
"We stopped on Route South, 38 kilometers, palmistaven, ..We can't get any help..",1
WHAT CAN WE DO FOR THE CENTER OF HEBERGEMENT ALLIANCE CHRETIENNE,0
..I don't know in what area I can find him/her/it,1
we need help at wayne 93 by carrefour,1
"We in Michel, we haven't gotten any of the aid that's being distributed. But we all have (trouble/difficulty/problems). We would like for them to take a look at Kilometer 37.",1
Are there any more earthquakes in Haiti?,1
"I NEED TO KNOW IF THE QUAKE WILLSTART AGAIN,PEOPLE ARE TALKING ABOUT IT",0
I would like to get information on the earthquake,1
idan ki pwovizyon w gen yen pou lagonav menm? Repons. What provisions do you have in la Gonave? respond.,1
HE THINKS DIGICEL (CELL PHONE COMPANY)IS A BS COMPANY,0
WHEN THE FLIGHT STARTING AGAIN TO FLORIDA,0
this person wants to know if only the people with card can get food?,1
this person wants to know who is responsible for cleaning the streets.,1
where can a woman have an ultrasound done?,0
I NEED A NUMBER SO I CAN FIND INFORMATION REGARDING A MISSING PERSON THAT I'M SEARCHING FOR,1
we have water problem where and how can we get water,1
"how is the capital now, because i heard that there were people who were happy because there stores and institutions are still working",1
Asking for help from the Red Cross.,1
"WHY IS THE HELP WE NEED DONT COME TO US? WHY THE MONEY NEVER GET TO US ? WE ARE THE VICTIMES HERE ,AND WE HAVE NO HELP,ONLY THE GOUVERMENT HAS HELP",1
"I am in Gonaives, where I was born, I lost everything in the earthquake",1
the information has not gotten through. It is all propaganda. I live between Claircine 11 and 19. We have not even gotten a little bit of water. We are dying with hunger.,1
This person is looking for a job.,1
"Are the provinces losing days of schooling? About aid, people in the provinces are not receiving any because they are disaster-striken/helpless. They all came to the provinces with no money, so that everyone can profit/get help.",1
I have no food in Pestel please send food for us.,1
".. a shelter centre that has lots of babies and children. Until now, we haven't gotten anything. We need medicine, tents, water and food",1
We need the government CD in La Gonav. People in Sant Ebjeman by Jerusalem are dying.,1
"I need help, food for victims who are in Saint Raphael Nord.",1
Don't send me anymore SMS text. OK. These SMS are useless to me. What I need is food to eat. OK.,1
They have not given us food in the area around my house near Marotiere 77. Where can I go to get food?,1
"The SMS: in the provinces, who will help school, because I said I would like to know whether I will be able to end the year school ok thank you.",1
"i would like to go to Senegal, what should i do?",0
is school going to be open this year?,0
The SMS: ok thank you very much for all the good and infomation Council that the reward from God,0
what are the plans for these houses? the ppl are sleeping on the street and remember alot of them do not have family else where in the country,1
we do not understand why we cant get a tent for kids that are 5 and 4 months old...last night it was raining on the kids,1
